archive_key	https_url	original_key	version_id	original_last_modified	bytes	original_etag	original_storage_class	archive_etag	archive_last_modified	archive_encryption	status
version-history/2026-07-16-snapshot/objects/85/8567e14696e0189c5c2af75d2bb488a021639c2f003d34eb1caf1c4d5454e5cd	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/85/8567e14696e0189c5c2af75d2bb488a021639c2f003d34eb1caf1c4d5454e5cd	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/fastq_summary.json	fI8qDtWBYcLjTcYlEqZxNOK1idNXiIob	2026-06-14T21:54:07+00:00	2999	c87dada113694cf4f22c434f9fce4383	STANDARD	e86bd12286060b9822e3e43b21373e8e	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/fd/fd7c38da31d4e01f933a91880cfbbd112b140f8d688b1f1c9ec7c24df1c6a6c4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/fd/fd7c38da31d4e01f933a91880cfbbd112b140f8d688b1f1c9ec7c24df1c6a6c4	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/logs/	bC_yXG3aqdsMWdFo0832r7DOJ3lIMNDF	2026-06-14T21:54:07+00:00	0	4c75e6ecbfb09beb0ec2a82f3170afc4	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/a0/a035d3509688d08ace49a2a57f9639c11423ac270ec967cdd0ba4b7832b39801	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/a0/a035d3509688d08ace49a2a57f9639c11423ac270ec967cdd0ba4b7832b39801	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/logs/ucsc_hg38_analysis_set_full.minimap2_index.log	67szUHrxoMKAdFL6PpJ0wabpHYpqIthx	2026-06-14T21:54:08+00:00	984	1f2f032c3b2af0313342c000694b5b00	STANDARD	2e49cbd45093dc61c0cc39b8ae58b2d4	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/df/dfbf99880ef1f945d1996bb56de709ee43692dd2dafa58fdd24c63899e8f1b97	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/df/dfbf99880ef1f945d1996bb56de709ee43692dd2dafa58fdd24c63899e8f1b97	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/shards/	V2dGNt5l9xikX5abJCQT8PkBFk0bpbIh	2026-06-14T21:54:08+00:00	0	92d4fac1e3bafc2c5b8a27d41786afe9	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/4e/4e38ec202d20cc0aec92d1531f77a9a709144b6a4a03b080b742e9b1a3e50e24	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/4e/4e38ec202d20cc0aec92d1531f77a9a709144b6a4a03b080b742e9b1a3e50e24	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/shards/normal.SRR7890827.8way.bam_shards.csv	jhNH_lAq0AtI0H0AE6GWidUwZTyuhUu5	2026-06-14T21:54:08+00:00	1924	8438dddd07472a2ffc6944d4ed3e4a2f	STANDARD	1aa7924939a137220afad1536072198a	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/27/2767f957bc8431cb01226b6ffff4326c5bc34cc8a12f857896787545faeda81a	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/27/2767f957bc8431cb01226b6ffff4326c5bc34cc8a12f857896787545faeda81a	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/shards/normal.SRR7890827.8way.fastq_shards.csv	ID2jk19gj9GspqriyKue099he4vMlSeL	2026-06-14T21:54:09+00:00	4940	c688c8c8eeb650ee7ba13c0ec3059685	STANDARD	16482212e1c471e7a32eb66f4322992b	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/09/0947f4bc2f524340068b062cd8189f4d6155e73b4e51df3b1981a72025a75ba1	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/09/0947f4bc2f524340068b062cd8189f4d6155e73b4e51df3b1981a72025a75ba1	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/stage_markers/	F6ZmoXbwIRDsbFVPsh0qVORZe4CuQICd	2026-06-14T21:54:09+00:00	0	063908818144b14bc6741b5a35409ea4	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/96/9654e624194d6fa975f8c3b3120fd2b134cb174522f63129cd80f6e4752a1a2d	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/96/9654e624194d6fa975f8c3b3120fd2b134cb174522f63129cd80f6e4752a1a2d	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/stage_markers/gather_normal_8way.json	oXXlBT9hRvJ7VDvMYhVTwfeO5N4svS51	2026-06-14T21:54:10+00:00	3840	b033130465296c95e45bf918835b4b30	STANDARD	2ece4ba6182546f2ce102f24c1df5a47	2026-07-16T18:45:17+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/0f/0fb42693150d6844be2ad4a617d792ad010020d8faf3f34b8df1c9e6dded7fce	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/0f/0fb42693150d6844be2ad4a617d792ad010020d8faf3f34b8df1c9e6dded7fce	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/stage_markers/reference_index.json	GjauOzE3BJEdY6HupIMxWL1BN5JKFlNh	2026-06-14T21:54:11+00:00	286	981fc06bdc838980b52a3d07a972a19e	STANDARD	761ab8d85d7935eca8d14586bb51589e	2026-07-16T18:45:18+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/38/38b3c2d6d3a9779acf3f047549f31b2bb500bfb3bec5a6719aa4c8fd6566f28c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/38/38b3c2d6d3a9779acf3f047549f31b2bb500bfb3bec5a6719aa4c8fd6566f28c	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/phase3_wgs_smoke/stage_markers/shard_fastq_normal.json	20zpHrnDIvisyXwtLHEpFi1dUg0VGKjk	2026-06-14T21:54:11+00:00	275	019c89b482f80d63fc666aef7c37a115	STANDARD	1c68a2c12b0080ea065ec9a4989c2b54	2026-07-16T18:45:18+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/a9/a93f68232fd090393adcbf905bb62c214905ba9a5bf6e51fb6138680b669e058	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/a9/a93f68232fd090393adcbf905bb62c214905ba9a5bf6e51fb6138680b669e058	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/raw_smoke/	vFpgk9vvS5BmcpYVJbRM.j8rLvRBttSE	2026-06-14T21:54:11+00:00	0	48c55ec83a54c8741d42f7ef947de7e9	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b8/b894fc2191112482de9f896545f9521bcaa3c190875cf80717f049ee0287329b	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b8/b894fc2191112482de9f896545f9521bcaa3c190875cf80717f049ee0287329b	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/raw_smoke/samplesheet_summary.json	wX19F3Mxlt97WNAXnaFyIFKfV0u3Sr9P	2026-06-14T21:54:12+00:00	488	1db8320d7a462031eb445e8fa9ee2693	STANDARD	a974e152bb3d03091043d313160dda02	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/ae/aea2e30f24e3e7c5c6be2b95d43c8b5948b80005fc356f27ced47a2a476d05a9	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/ae/aea2e30f24e3e7c5c6be2b95d43c8b5948b80005fc356f27ced47a2a476d05a9	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/raw_smoke/tooling_audit.json	Fuhmcri6LC_rvUxT9q3iYDrGTvTMyGt4	2026-06-14T21:54:12+00:00	7982	7a24bde62a6d20b41d8b1688473580fc	STANDARD	3a5e3070d80fe2335918a82dfa33e979	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/d7/d728dcb302dd7e452b2528531fed6cd9480ebc6f33a16de5bb2c21a4594d0565	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/d7/d728dcb302dd7e452b2528531fed6cd9480ebc6f33a16de5bb2c21a4594d0565	runs/phase3_fastpath_forcealign_minimap2_scatter8_normal_shardmanifest_20260614T2117Z/phase3_wgs_scatter/workspace/results/raw_smoke/tooling_audit.md	xBcxk0LOfqa69USaA49.kV539iq16mBx	2026-06-14T21:54:13+00:00	3270	d7d4a7d3d400be1b7ac563f50bccfe94	STANDARD	077f3d08275dd8ce11ceac57093c255d	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9c/9cf14b27ea633de8f766c49b8207e767e78c2f00354ef97e332bc6380235c21b	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9c/9cf14b27ea633de8f766c49b8207e767e78c2f00354ef97e332bc6380235c21b	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/	aroOc.lvGTXEOYqFilm_rtSqTh6ci0Kg	2026-06-14T21:16:45+00:00	0	f7fa07f57d7f3e181681eead8f73dad1	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/e4/e403691b0501f276238583f3acc4588f6926cbdc30a586c5613bd045430eb1d5	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/e4/e403691b0501f276238583f3acc4588f6926cbdc30a586c5613bd045430eb1d5	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/	.jXjdSSGvTLModa_rqEHgJOTFBpaQBNF	2026-06-14T21:16:46+00:00	0	487a08f4b0972f17e0d2e939557dd9a7	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/d3/d3f06674925a39b1bec40c047e620ea8e9cb8278d5ea617b6fb8f9b32443b178	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/d3/d3f06674925a39b1bec40c047e620ea8e9cb8278d5ea617b6fb8f9b32443b178	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/	AFHIsy1q7dkFXX17_iRuC77QAMnC2uW4	2026-06-14T21:16:46+00:00	0	7f0719ec4a1ce3d587e12668427e4e7c	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f2/f227a46e0f4fb7f16a8deb83507740ed400923295973ede562a96efbbed84075	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f2/f227a46e0f4fb7f16a8deb83507740ed400923295973ede562a96efbbed84075	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/	NLMN34a9wao09C_jtHVRxsIuF3E6fdEg	2026-06-14T21:16:46+00:00	0	8e4d6638707fbe19ffcdcd4e071f8ab5	STANDARD	d41d8cd98f00b204e9800998ecf8427e	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/77/7717b89cb0fe32c5de56802d001f32b889b6f33e54e07748eff9761a4498fdd0	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/77/7717b89cb0fe32c5de56802d001f32b889b6f33e54e07748eff9761a4498fdd0	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/alignment_smoke_samplesheet.csv	8LzawjhJq_S3jUdW198_ehSeHfKcjNiA	2026-06-14T21:16:48+00:00	2009	bcd0d80760bdf59e5374863f4e4528c9	STANDARD	500ce34f28967c61317a24ad9d46e309	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/02/02def84ccd194f6111eb0f348e04e419779ee8d973d7120e788e8d1a17f79092	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/02/02def84ccd194f6111eb0f348e04e419779ee8d973d7120e788e8d1a17f79092	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/diana_raw_inputs.template.csv	pl9c8fNdky1OOiBIUPuPEJVx1VjmTPpI	2026-06-14T21:16:48+00:00	2140	ed7b4bcb58039bb4228e0f2279f08d02	STANDARD	ce18fe2c8f646dbbfc71a1aef8e81557	2026-07-16T18:45:19+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/36/362344ab368fc4730dd05283fa0fe57847eb1698fd6ece4219ec86f340894f7f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/36/362344ab368fc4730dd05283fa0fe57847eb1698fd6ece4219ec86f340894f7f	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/file_manifest.json	h.CcctgVdrWHt0Pfx.MYBgHvADdHyFNv	2026-06-14T21:16:49+00:00	1136	c6f0ba43147819ee86f4bc0010f0dbfa	STANDARD	aaf5183e57d8e720b50831913a48271f	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/2b/2bab7ae9a892412d2370862705a3a0890ee4eb48e11bac97218151e259e4b5b7	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/2b/2bab7ae9a892412d2370862705a3a0890ee4eb48e11bac97218151e259e4b5b7	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_references.csv	gh.6gj0xjEF.p4i1QZqBpJijEE17mWxd	2026-06-14T21:16:49+00:00	1032	528b95d02ca6bdbc471df45777d744e5	STANDARD	9e2cdcb69d57894b8cb88104de16e964	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/19/19f1034c9a32d84de983db936308e2b3b6311b39294b8d33ffb634e1c7ffcb33	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/19/19f1034c9a32d84de983db936308e2b3b6311b39294b8d33ffb634e1c7ffcb33	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_samplesheet.csv	E7Qw_LIuhiCylFuXQQZtQ4amrn0njJ3X	2026-06-14T21:16:50+00:00	2804	9d20e1d60630e673365bee1c02db0fc4	STANDARD	cbf7f1302d833b769492fad17c3ab674	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/54/54727fd9ef2d1ee606a0c1e8aa6662a3a167014a7bf22a603376b347f744edff	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/54/54727fd9ef2d1ee606a0c1e8aa6662a3a167014a7bf22a603376b347f744edff	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/full_wes_benchmark_samplesheet.csv	QaHzTDenQDu19w1Kj5GHxWRxbuXzI5AD	2026-06-14T21:16:50+00:00	5736	1aa50dcea1a6bb3166e20ad220f553fc	STANDARD	b721a327d2bfe651aaee103065d56a78	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f1/f1fc7d46df971eea17b00cddd6b3a21fc6e3d3ec6aef9316004c9af3911b91b1	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f1/f1fc7d46df971eea17b00cddd6b3a21fc6e3d3ec6aef9316004c9af3911b91b1	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/hrd_reference_panel.csv	.D4o4La_5fghjYotzbl3Qz_t0fR222WE	2026-06-14T21:16:50+00:00	11461	3695723b9baec19dba721ba9a35b053e	STANDARD	9e83fc24ff62d4655a60f68b9ea31250	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/61/612d0ef16f5d094e067bd60ae49c9ef06c32fd38cf8b2a47760d605b5052970a	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/61/612d0ef16f5d094e067bd60ae49c9ef06c32fd38cf8b2a47760d605b5052970a	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_references.csv	7zABzE5LbfAmgd0wQ5BtyGplCnpWqX4y	2026-06-14T21:16:51+00:00	1748	387e5031f715605c48f605cd35da0373	STANDARD	27e4ca6f7b3161caca9f22ff180154c2	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b8/b81c82ca6a7f5f0661327203fc86f5a2acb9e4e143a0a143b7149964882b6fdb	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b8/b81c82ca6a7f5f0661327203fc86f5a2acb9e4e143a0a143b7149964882b6fdb	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_samplesheet.csv	4d.X3yXGzkcvTFD86Hmv9SsG4Th0Q0UH	2026-06-14T21:16:51+00:00	4327	e64921e94feece965878d4e2f7d9fe77	STANDARD	cbdb9ddd5c75aa476b19afd123666944	2026-07-16T18:45:21+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/23/235b6adfbfbc6b3813fcd2c63790ec983bf876d9fa463c236498228f1039c5d2	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/23/235b6adfbfbc6b3813fcd2c63790ec983bf876d9fa463c236498228f1039c5d2	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/orthogonal_public_examples.csv	9wgaAMcICtl6_LkXX0esbnypbnhWij82	2026-06-14T21:16:52+00:00	3629	c79a8bf1ede2b18abc9e0ef8c1b45693	STANDARD	2f1bd253b78e6bfff9f3882d5bcc54a8	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/aa/aa6e85cccfad9f858de583a2677c20518020fdea1dd14a7204f132ec7b6831ff	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/aa/aa6e85cccfad9f858de583a2677c20518020fdea1dd14a7204f132ec7b6831ff	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/orthogonal_validation_candidates.csv	2Bvt7Ci_bmkPWlZ2lrqx6vFKYDiKQ5pG	2026-06-14T21:16:53+00:00	2667	d1c5d8b513696f6bb1b875bb7caa9e1f	STANDARD	e02b1870589fc3f1046b06f002b328a8	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/fc/fc94148e2ef5592a6cd1c53ae227f0bc16b217fa493370a02076dac340a6c109	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/fc/fc94148e2ef5592a6cd1c53ae227f0bc16b217fa493370a02076dac340a6c109	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/phase3_wgs_smoke_samplesheet.csv	GCsiycMio.1AF51heK5KL0XHE4stvJy_	2026-06-14T21:16:53+00:00	5085	c4644278c359e4809dca6bcde1f2fac5	STANDARD	58c0a2a1af301e6dc7cd2e3650854895	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/db/db88fa535e10c7d10b2d257e898f81f65c5109aeb9036e2ccc9b42735260c74c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/db/db88fa535e10c7d10b2d257e898f81f65c5109aeb9036e2ccc9b42735260c74c	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/production_somatic_smoke_samplesheet.csv	AeffMPiz6zQ0OHPgbls7Jf8R1ICyhdxT	2026-06-14T21:16:53+00:00	4875	5cee98a4f8d9dcf08913ccceb7f349b0	STANDARD	68234019f9e1cf63b02cb2b43d61b116	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/2f/2faa06b3286ee49eaf4ca23029649bc688bb7154491e48df389f05978c51fd9e	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/2f/2faa06b3286ee49eaf4ca23029649bc688bb7154491e48df389f05978c51fd9e	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/raw_representative_panel.csv	QoTDu8SVXZlqVd253rX5odet4vdECGKR	2026-06-14T21:16:54+00:00	6053	22cb95bb7053d3f6c915ddbe27c41ec9	STANDARD	f5079f3500d4589707b64980cc269ef9	2026-07-16T18:45:20+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/8f/8f1fa123ab512d726b5baf627a8e8c26c9077d548c4c7e1d6856072b548710f9	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/8f/8f1fa123ab512d726b5baf627a8e8c26c9077d548c4c7e1d6856072b548710f9	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/raw_representative_panel_summary.json	fEqR06MtHMiARPtQiAlXOW.rEaJWxurX	2026-06-14T21:16:54+00:00	856	3351822bafc6d86ddea699beea4ee665	STANDARD	14ee378a6c9548c7ecc5bd5d8684aa11	2026-07-16T18:45:21+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/2d/2d7511d2b5cf16c3969e525e6778ee806dea31e522d6dcf3490fc3f8b23859b9	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/2d/2d7511d2b5cf16c3969e525e6778ee806dea31e522d6dcf3490fc3f8b23859b9	runs/phase3_fastpath_forcealign_minimap2_scatter8_tumor_shardmanifest_20260614T2040Z/phase3_wgs_scatter/workspace/manifests/raw_samplesheet.csv	tFtZQfORam5hSeM2kWJZmhO2B4ofHZh8	2026-06-14T21:16:55+00:00	3757	6e1c3656c9b64a7954453cc0cf34b408	STANDARD	ff5070f80303d9d1b23cad4a3b8341ba	2026-07-16T18:45:21+00:00	AES256	copied
